地区ID,地区名,戦闘形式,人形ID,種類,人形,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測,順位
748,コア8,夜戦,271,MG,K3,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4022,301,567
748,コア8,夜戦,276,MG,Kord,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4021,301,568
748,コア8,夜戦,78,MG,M60,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4006,300,569
748,コア8,夜戦,149,MG,AEK-999,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4013,300,570
748,コア8,夜戦,20252,RF,KSVK Mod,200,1,10,10,専用装備,オプティカル,カモフラージュマント,4006,300,571
748,コア8,夜戦,249,MG,62式,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3993,299,572
748,コア8,夜戦,254,MG,UKM-2000,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3991,299,573
748,コア8,夜戦,319,MG,PM1910,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3996,299,574
748,コア8,夜戦,300,MG,CAR,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3977,298,575
748,コア8,夜戦,275,MG,M1895 CB,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3981,298,576
748,コア8,夜戦,1026,MG,クラエス,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3985,298,577
748,コア8,夜戦,85,MG,PK,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3952,296,578
748,コア8,夜戦,121,MG,Mk48,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3948,296,579
748,コア8,夜戦,195,MG,Gr MG23,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3959,296,580
748,コア8,夜戦,88,MG,MG3,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3937,295,581
748,コア8,夜戦,20039,RF,モシン・ナガン Mod,100,0,10,10,徹甲弾,専用装備,専用装備,3924,294,582
748,コア8,夜戦,84,MG,RPD,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3928,294,583
748,コア8,夜戦,149,MG,AEK-999,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3925,294,584
748,コア8,夜戦,78,MG,M60,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3909,293,585
748,コア8,夜戦,271,MG,K3,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3912,293,586
748,コア8,夜戦,79,MG,FF M249SAW,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3905,292,587
748,コア8,夜戦,254,MG,UKM-2000,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3902,292,588
748,コア8,夜戦,249,MG,62式,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3884,291,589
748,コア8,夜戦,80,MG,M1919A4,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3866,289,590
748,コア8,夜戦,86,MG,MG42,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3854,289,591
748,コア8,夜戦,85,MG,PK,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3855,289,592
748,コア8,夜戦,121,MG,Mk48,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3861,289,593
748,コア8,夜戦,300,MG,CAR,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3862,289,594
748,コア8,夜戦,77,MG,M2HB,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3840,288,595
748,コア8,夜戦,195,MG,Gr MG23,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3832,287,596
748,コア8,夜戦,20037,RF,M14 Mod,200,1,10,10,徹甲弾,専用装備,カモフラージュマント,3790,284,597
748,コア8,夜戦,261,RF,QBU-88,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3787,284,598
748,コア8,夜戦,20053,RF,NTW-20 Mod,100,0,10,10,専用装備,オプティカル,カモフラージュマント,3766,282,599
748,コア8,夜戦,80,MG,M1919A4,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3771,282,600
748,コア8,夜戦,20095,RF,漢陽88式 Mod,200,1,10,10,専用装備,専用装備,カモフラージュマント,3755,281,601
748,コア8,夜戦,86,MG,MG42,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3757,281,602
748,コア8,夜戦,20200,RF,gun-10020200 Mod,100,0,10,10,徹甲弾,オプティカル,カモフラージュマント,3755,281,603
748,コア8,夜戦,110,MG,FG42,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3744,280,604
748,コア8,夜戦,266,RF,R93,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3744,280,605
748,コア8,夜戦,77,MG,M2HB,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3740,280,606
748,コア8,夜戦,20252,RF,KSVK Mod,100,0,10,10,専用装備,オプティカル,カモフラージュマント,3709,278,607
748,コア8,夜戦,111,MG,AAT-52,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3705,277,608
748,コア8,夜戦,82,MG,DP28,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3685,276,609
748,コア8,夜戦,87,MG,MG34,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,3664,274,610
748,コア8,夜戦,20124,RF,gun-10020124 Mod,200,1,10,10,徹甲弾,オプティカル,カモフラージュマント,3658,274,611
748,コア8,夜戦,316,RF,劉氏歩槍,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3645,273,612
748,コア8,夜戦,110,MG,FG42,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3643,273,613
748,コア8,夜戦,261,RF,QBU-88,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3641,273,614
748,コア8,夜戦,329,RF,SVCh,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3633,272,615
748,コア8,夜戦,20044,RF,SV-98 Mod,200,1,10,10,徹甲弾,オプティカル,カモフラージュマント,3624,271,616
748,コア8,夜戦,111,MG,AAT-52,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3619,271,617
748,コア8,夜戦,257,RF,M200,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3604,270,618
748,コア8,夜戦,204,RF,Ballista,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3589,269,619
748,コア8,夜戦,82,MG,DP28,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3584,268,620
748,コア8,夜戦,87,MG,MG34,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,3580,268,621
748,コア8,夜戦,266,RF,R93,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3581,268,622
748,コア8,夜戦,20201,RF,gun-10020201 Mod,200,1,10,10,徹甲弾,オプティカル,カモフラージュマント,3572,267,623
748,コア8,夜戦,50,RF,リー・エンフィールド,150,1,10,0,徹甲弾,専用装備,カモフラージュマント,3557,266,624
748,コア8,夜戦,222,RF,TAC-50,150,1,10,0,徹甲弾,専用装備,カモフラージュマント,3543,265,625
748,コア8,夜戦,36,RF,スプリングフィールド,150,1,10,0,専用装備,オプティカル,カモフラージュマント,3527,264,626
748,コア8,夜戦,46,RF,Kar98k,150,1,10,0,徹甲弾,専用装備,カモフラージュマント,3510,263,627
748,コア8,夜戦,198,RF,カルカノ M91/38,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3516,263,628
748,コア8,夜戦,337,RF,デ・リーズル,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3516,263,629
748,コア8,夜戦,20037,RF,M14 Mod,100,0,10,10,徹甲弾,専用装備,カモフラージュマント,3517,263,630
748,コア8,夜戦,334,RF,Model 99,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3502,262,631
748,コア8,夜戦,1020,RF,ステラ・星井,150,1,10,0,徹甲弾,オプティカル,専用装備,3494,262,632
748,コア8,夜戦,1024,RF,リコ,150,1,10,0,徹甲弾,オプティカル,専用装備,3499,262,633
748,コア8,夜戦,20095,RF,漢陽88式 Mod,100,0,10,10,専用装備,専用装備,カモフラージュマント,3494,262,634
748,コア8,夜戦,316,RF,劉氏歩槍,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3503,262,635
748,コア8,夜戦,48,RF,WA2000,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3484,261,636
748,コア8,夜戦,20049,RF,gun-10020049 Mod,200,1,10,10,徹甲弾,オプティカル,カモフラージュマント,3481,261,637
748,コア8,夜戦,296,RF,Gr SL8,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3493,261,638
748,コア8,夜戦,329,RF,SVCh,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3490,261,639
748,コア8,夜戦,20051,RF,FF FN49 Mod,200,1,10,10,徹甲弾,専用装備,カモフラージュマント,3469,260,640
748,コア8,夜戦,192,RF,JS05,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3458,259,641
748,コア8,夜戦,348,RF,gun-10000348,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3456,259,642
748,コア8,夜戦,312,RF,VSK-94,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3449,258,643
748,コア8,夜戦,1031,RF,ぺこら,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3448,258,644
748,コア8,夜戦,257,RF,M200,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3453,258,645
748,コア8,夜戦,197,RF,カルカノ M1891,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3435,257,646
748,コア8,夜戦,204,RF,Ballista,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3435,257,647
748,コア8,夜戦,179,RF,Gd DSR-50,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3421,256,648
748,コア8,夜戦,226,RF,Mk 12,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3418,256,649
748,コア8,夜戦,211,RF,SRS,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3403,255,650
748,コア8,夜戦,50,RF,リー・エンフィールド,100,0,10,0,徹甲弾,専用装備,カモフラージュマント,3407,255,651
748,コア8,夜戦,20124,RF,gun-10020124 Mod,100,0,10,10,徹甲弾,オプティカル,カモフラージュマント,3403,255,652
748,コア8,夜戦,128,RF,M99,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3391,254,653
748,コア8,夜戦,231,RF,M82A1,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3395,254,654
748,コア8,夜戦,222,RF,TAC-50,100,0,10,0,徹甲弾,専用装備,カモフラージュマント,3394,254,655
748,コア8,夜戦,337,RF,デ・リーズル,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3393,254,656
748,コア8,夜戦,36,RF,スプリングフィールド,100,0,10,0,専用装備,オプティカル,カモフラージュマント,3379,253,657
748,コア8,夜戦,198,RF,カルカノ M91/38,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3383,253,658
748,コア8,夜戦,20044,RF,SV-98 Mod,100,0,10,10,徹甲弾,オプティカル,カモフラージュマント,3361,252,659
748,コア8,夜戦,46,RF,Kar98k,100,0,10,0,徹甲弾,専用装備,カモフラージュマント,3367,252,660
748,コア8,夜戦,334,RF,Model 99,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3373,252,661
748,コア8,夜戦,48,RF,WA2000,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3358,251,662
748,コア8,夜戦,296,RF,Gr SL8,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3352,251,663
748,コア8,夜戦,1020,RF,ステラ・星井,100,0,10,0,徹甲弾,オプティカル,専用装備,3358,251,664
748,コア8,夜戦,1024,RF,リコ,100,0,10,0,徹甲弾,オプティカル,専用装備,3356,251,665
748,コア8,夜戦,148,RF,IWS 2000,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3327,249,666
748,コア8,夜戦,247,RF,K31,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3325,249,667
748,コア8,夜戦,305,RF,タブク,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3328,249,668
748,コア8,夜戦,192,RF,JS05,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3320,249,669
748,コア8,夜戦,348,RF,gun-10000348,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3323,249,670
748,コア8,夜戦,20201,RF,gun-10020201 Mod,100,0,10,10,徹甲弾,オプティカル,カモフラージュマント,3314,248,671
748,コア8,夜戦,1031,RF,ぺこら,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3315,248,672
748,コア8,夜戦,184,RF,T-5000,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3298,247,673
748,コア8,夜戦,1005,RF,ブローニャ,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3303,247,674
748,コア8,夜戦,197,RF,カルカノ M1891,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3302,247,675
748,コア8,夜戦,312,RF,VSK-94,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3303,247,676
748,コア8,夜戦,179,RF,Gd DSR-50,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3283,246,677
748,コア8,夜戦,226,RF,Mk 12,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3282,246,678
748,コア8,夜戦,43,RF,SVD,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3271,245,679
748,コア8,夜戦,146,RF,Gr G28,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3279,245,680
748,コア8,夜戦,235,RF,SPR A3G,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3277,245,681
748,コア8,夜戦,42,RF,PTRD,150,1,10,0,徹甲弾,オプティカル,専用装備,3262,244,682
748,コア8,夜戦,211,RF,SRS,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3266,244,683
748,コア8,夜戦,231,RF,M82A1,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3261,244,684
748,コア8,夜戦,317,RF,モンドラゴンM1908,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3247,243,685
748,コア8,夜戦,20049,RF,gun-10020049 Mod,100,0,10,10,徹甲弾,オプティカル,カモフラージュマント,3244,243,686
748,コア8,夜戦,128,RF,M99,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3251,243,687
748,コア8,夜戦,20051,RF,FF FN49 Mod,100,0,10,10,徹甲弾,専用装備,カモフラージュマント,3239,242,688
748,コア8,夜戦,273,RF,SSG3000,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3226,241,689
748,コア8,夜戦,270,RF,四式,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3200,240,690
748,コア8,夜戦,117,RF,Gr PSG-1,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3192,239,691
748,コア8,夜戦,148,RF,IWS 2000,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3198,239,692
748,コア8,夜戦,247,RF,K31,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3190,239,693
748,コア8,夜戦,305,RF,タブク,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3195,239,694
748,コア8,夜戦,184,RF,T-5000,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3180,238,695
748,コア8,夜戦,1004,RF,雷電 芽衣,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3172,237,696
748,コア8,夜戦,1005,RF,ブローニャ,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3162,237,697
748,コア8,夜戦,146,RF,Gr G28,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3156,236,698
748,コア8,夜戦,235,RF,SPR A3G,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3150,236,699
748,コア8,夜戦,43,RF,SVD,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3140,235,700
748,コア8,夜戦,42,RF,PTRD,100,0,10,0,徹甲弾,オプティカル,専用装備,3133,234,701
748,コア8,夜戦,230,RF,OBR,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3111,233,702
748,コア8,夜戦,273,RF,SSG3000,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3107,233,703
748,コア8,夜戦,317,RF,モンドラゴンM1908,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3110,233,704
748,コア8,夜戦,217,RF,SM-1,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3104,232,705
748,コア8,夜戦,255,RF,スカウト,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3103,232,706
748,コア8,夜戦,284,RF,Zas M76,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3083,231,707
748,コア8,夜戦,35,RF,M1A1,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3071,230,708
748,コア8,夜戦,180,RF,PzB39,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3069,230,709
748,コア8,夜戦,117,RF,Gr PSG-1,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3068,230,710
748,コア8,夜戦,270,RF,四式,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3069,230,711
748,コア8,夜戦,268,RF,T-CMS,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3063,229,712
748,コア8,夜戦,1004,RF,雷電 芽衣,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,3053,228,713
748,コア8,夜戦,147,RF,SSG 69,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3001,225,714
748,コア8,夜戦,308,RF,C14,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3008,225,715
748,コア8,夜戦,320,RF,GM6 Lynx,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,3011,225,716
748,コア8,夜戦,38,RF,M21,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,2993,224,717
748,コア8,夜戦,145,RF,OTs-44,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,2991,224,718
748,コア8,夜戦,174,RF,81式カービン,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,2974,223,719
748,コア8,夜戦,217,RF,SM-1,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2984,223,720
748,コア8,夜戦,230,RF,OBR,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2984,223,721
748,コア8,夜戦,255,RF,スカウト,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2979,223,722
748,コア8,夜戦,284,RF,Zas M76,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2965,222,723
748,コア8,夜戦,241,RF,RT-20,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,2947,221,724
748,コア8,夜戦,256,RF,ファルコン,150,1,10,0,徹甲弾,オプティカル,カモフラージュマント,2958,221,725
748,コア8,夜戦,35,RF,M1A1,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2956,221,726
748,コア8,夜戦,180,RF,PzB39,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2940,220,727
748,コア8,夜戦,268,RF,T-CMS,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2945,220,728
748,コア8,夜戦,308,RF,C14,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2901,217,729
748,コア8,夜戦,320,RF,GM6 Lynx,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2894,217,730
748,コア8,夜戦,38,RF,M21,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2882,216,731
748,コア8,夜戦,147,RF,SSG 69,100,0,10,0,徹甲弾,オプティカル,カモフラージュマント,2890,216,732
